"Team","Team_Index","Player","FirstName","LastName","Age","GamesPlayed","GamesStarted","MinutesPlayed","FieldGoalsPerGame","FieldGoalAttemptsPerGame","FieldGoalPercentPerGame","ThreePointFieldGoalsPerGame","ThreePointFieldGoalAttemptsPerGame","ThreePointFieldGoalPercentPerGame","TwoPointFieldGoalsPerGame","TwoPointFieldGoalAttemptsPerGame","TwoPointFieldGoalPercentPerGame","EffectiveFieldGoalPercent","FreeThrowsPerGame","FreeThrowAttemptsPerGame","FreeThrowPercentPerGame","OffensiveReboundsPerGame","DefensiveReboundsPerGame","TotalReboundsPerGame","AssistsPerGame","StealsPerGame","BlocksPerGame","TurnoversPerGame","PersonalFoulsPerGame","PointsPerGame","PER","Position","Player_ID"
"LAC",13,"mason plumlee","mason","plumlee",33,46,11,14.7,1.9,3.3,0.569,0,0.1,0,1.9,3.2,0.592,0.569,1.5,2.2,0.707,1.3,3.8,5.1,1.2,0.3,0.4,0.8,1.5,5.3,0.204347826086956,"c",13014
"LAC",13,"russell westbrook","russell","westbrook",35,68,11,22.5,4.4,9.8,0.454,0.6,2.3,0.273,3.8,7.5,0.509,0.486,1.6,2.4,0.688,1.4,3.7,5,4.5,1.1,0.3,2.1,1.8,11.1,0.201470588235294,"pg",13012
"LAC",13,"jordan miller","jordan","miller",24,8,0,3.5,0.6,1.1,0.556,0.1,0.3,0.5,0.5,0.9,0.571,0.611,0.3,0.3,1,0.4,0.3,0.6,0,0,0,0.1,0.3,1.6,0.2,"sf",13017
"LAC",13,"bones hyland","bones","hyland",23,37,5,14.6,2.6,6.8,0.386,1.2,3.6,0.326,1.4,3.1,0.457,0.474,0.5,0.6,0.783,0.1,1.4,1.5,2.5,0.7,0.1,1.2,1.4,6.9,0.167567567567568,"pg",13016
"LAC",13,"daniel theis","daniel","theis",31,59,3,17.1,2.6,4.9,0.536,0.4,1.2,0.371,2.2,3.7,0.589,0.581,0.6,0.8,0.76,1.4,2.7,4.1,1,0.4,0.9,0.7,2.1,6.3,0.161016949152542,"c",13003
"LAC",13,"norman powell","norman","powell",30,76,3,26.2,4.9,10.1,0.486,2.2,5.1,0.435,2.7,5.1,0.536,0.594,1.9,2.3,0.831,0.2,2.4,2.6,1.1,0.6,0.3,0.9,1.8,13.9,0.157894736842105,"sg",13005
"LAC",13,"terance mann","terance","mann",27,75,71,25,3.4,6.6,0.515,0.9,2.7,0.348,2.4,3.9,0.633,0.587,1.1,1.3,0.832,1.2,2.2,3.4,1.6,0.6,0.2,0.6,1.9,8.8,0.141333333333333,"sg",13006
"LAC",13,"brandon boston jr.","brandon","boston",22,32,0,10.8,2,5,0.404,0.4,1.6,0.269,1.6,3.4,0.468,0.447,0.7,1,0.697,0.6,1,1.6,0.4,0.3,0.3,0.8,1.3,5.2,0.115625,"sf",13013
"LAC",13,"amir coffey","amir","coffey",26,70,13,20.9,2.4,5,0.472,1,2.6,0.38,1.4,2.4,0.571,0.571,0.9,1,0.859,0.4,1.7,2.1,1.1,0.6,0.2,0.5,1.5,6.6,0.105714285714286,"sf",13009
"LAC",13,"kobe brown","kobe","brown",24,44,0,9,0.8,2,0.411,0.3,1.1,0.292,0.5,1,0.548,0.489,0,0,0.5,0.5,1,1.4,0.6,0.3,0.1,0.2,1.1,2,0.0681818181818182,"pf",13011
"LAC",13,"joshua primo","joshua","primo",21,2,0,5,0.5,1.5,0.333,0,0.5,0,0.5,1,0.5,0.333,0,0,0,0.5,0,0.5,0,0,0.5,2,0,1,-0.5,"sg",13021
"LAL",14,"anthony davis","anthony","davis",30,76,76,35.5,9.4,16.9,0.556,0.4,1.4,0.271,9,15.5,0.582,0.567,5.5,6.8,0.816,3.1,9.5,12.6,3.5,1.2,2.3,2.1,2.3,24.7,0.439473684210526,"c",14004
"LAL",14,"lebron james","lebron","james",39,71,71,35.3,9.6,17.9,0.54,2.1,5.1,0.41,7.5,12.8,0.592,0.599,4.3,5.7,0.75,0.9,6.4,7.3,8.3,1.3,0.5,3.5,1.1,25.7,0.42112676056338,"pf",14006
"LAL",14,"jarred vanderbilt","jarred","vanderbilt",24,29,6,20,2,3.9,0.518,0.3,0.9,0.296,1.8,3,0.586,0.553,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.2,0.2,1,1.5,5.2,0.320689655172414,"pf",14013
"LAL",14,"spencer dinwiddie","spencer","dinwiddie",30,28,4,24.2,2,5,0.397,1.3,3.2,0.389,0.8,1.8,0.412,0.521,1.6,1.8,0.88,0.1,1.5,1.7,2.4,0.5,0.5,1,1.9,6.8,0.275,"pg",14014
"LAL",14,"gabe vincent","gabe","vincent",27,11,0,19.8,1.4,4.5,0.306,0.3,2.5,0.107,1.1,1.9,0.571,0.337,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.8,0,0.5,1.7,3.1,0.263636363636364,"pg",14017
"LAL",14,"d'angelo russell","d'angelo","russell",27,76,69,32.7,6.5,14.2,0.456,3,7.2,0.415,3.5,7,0.497,0.56,2.1,2.5,0.828,0.4,2.7,3.1,6.3,0.9,0.5,2.1,2.1,18,0.244736842105263,"pg",14005
"LAL",14,"austin reaves","austin","reaves",25,82,57,32.1,5.6,11.5,0.486,1.9,5.1,0.367,3.7,6.3,0.583,0.568,2.8,3.3,0.853,0.7,3.6,4.3,5.5,0.8,0.3,2.1,1.9,15.9,0.223170731707317,"sg",14002
"LAL",14,"rui hachimura","rui","hachimura",25,68,39,26.9,5.3,9.9,0.537,1.4,3.4,0.422,3.9,6.5,0.597,0.609,1.5,2,0.739,0.9,3.5,4.3,1.2,0.6,0.4,0.7,1.5,13.6,0.210294117647059,"pf",14001
"LAL",14,"christian wood","christian","wood",28,50,1,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.8,3,0.587,0.532,1.3,1.9,0.702,0.8,4.3,5.1,1,0.3,0.7,1,1.4,6.9,0.192,"pf",14010
"LAL",14,"d'moi hodge","d'moi","hodge",25,7,0,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.3,0.4,0.667,0.433,0.1,0.3,0.5,0,0,0,0.7,0.1,0.1,0.1,0.6,2,0.171428571428571,"sg",14021
"LAL",14,"cam reddish","cam","reddish",24,48,26,20.5,1.9,4.9,0.389,0.8,2.3,0.336,1.1,2.6,0.435,0.468,0.9,1.1,0.759,0.6,1.5,2.1,1,1,0.3,0.6,1.3,5.4,0.125,"sf",14011
"LAL",14,"colin castleton","colin","castleton",23,16,0,3.7,0.6,1,0.563,0,0,0,0.6,1,0.563,0.563,0.4,0.4,1,0.4,0.4,0.8,0.2,0.1,0,0.2,0.7,1.5,0.125,"c",14016
"LAL",14,"taurean prince","taurean","prince",29,78,49,27,3.2,7.3,0.442,1.8,4.6,0.396,1.4,2.8,0.519,0.566,0.6,0.9,0.735,0.3,2.7,2.9,1.5,0.7,0.4,0.9,1.9,8.9,0.116666666666667,"pf",14003
"LAL",14,"jaxson hayes","jaxson","hayes",23,70,5,12.5,1.8,2.5,0.72,0,0.1,0,1.8,2.4,0.754,0.72,0.7,1.2,0.622,1,2,3,0.5,0.5,0.4,0.6,1.8,4.3,0.0985714285714286,"c",14007
"LAL",14,"max christie","max","christie",20,67,7,14.1,1.5,3.6,0.427,0.6,1.8,0.356,0.9,1.8,0.496,0.515,0.5,0.7,0.783,0.2,1.9,2.1,0.9,0.3,0.3,0.5,0.9,4.2,0.0746268656716418,"sg",14009
"LAL",14,"harry giles","harry","giles",25,7,0,2.7,0.1,0.9,0.167,0,0.4,0,0.1,0.4,0.333,0.167,0,0,0,0,0.6,0.6,0,0.1,0,0,0,0.3,0.0285714285714285,"c",14018
"LAL",14,"jalen hood-schifino","jalen","hood-schifino",20,21,0,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.4,1.4,0.267,0.244,0.6,1,0.6,0.1,0.5,0.6,0.4,0.1,0.1,0.4,0.6,1.6,0.0190476190476191,"sg",14015
"LAL",14,"alex fudge","alex","fudge",20,4,0,3.5,0.3,1.5,0.167,0,0.5,0,0.3,1,0.25,0.167,0.5,0.5,1,0.5,0,0.5,0,0,0,0.3,0.3,1,0,"sf",7018
"LAL",14,"maxwell lewis","maxwell","lewis",21,34,0,3,0.1,0.6,0.19,0,0.3,0.111,0.1,0.4,0.25,0.214,0.1,0.1,0.667,0.1,0.1,0.1,0.2,0.1,0,0.3,0.1,0.3,-0.00294117647058823,"sf",14008
"MEM",15,"ja morant","ja","morant",24,9,9,35.3,8.9,18.9,0.471,1.6,5.7,0.275,7.3,13.2,0.555,0.512,5.8,7.1,0.813,0.7,4.9,5.6,8.1,0.8,0.6,3,2.1,25.1,2.87777777777778,"pg",15018
"MEM",15,"brandon clarke","brandon","clarke",27,6,1,22.3,5.5,9.8,0.559,0.2,1,0.167,5.3,8.8,0.604,0.568,0.2,1.2,0.143,2.2,3.2,5.3,1.5,0.8,1,0.5,1.3,11.3,2.35,"pf",15001
"MEM",15,"mãozinha pereira","mãozinha","pereira",23,7,1,17.4,2.6,5,0.514,0.7,1.9,0.385,1.9,3.1,0.591,0.586,1,1.4,0.7,1.6,3.7,5.3,0.3,0.9,0.6,0.7,1.4,6.9,1.5,"sf",15021
"MEM",15,"tosan evbuomwan","tosan","evbuomwan",22,4,0,18.5,1,3.8,0.267,0.5,2,0.25,0.5,1.8,0.286,0.333,0,0,0,2,1.5,3.5,1.5,0,0.3,0.3,1.3,2.5,1.175,"sf",15022
"MEM",15,"zavier simpson","zavier","simpson",26,7,0,23,2.4,7.7,0.315,0.7,2.4,0.294,1.7,5.3,0.324,0.361,0.4,0.6,0.75,0.6,2.3,2.9,3.6,1,0.4,1.4,1.6,6,1,"pg",15023
"MEM",15,"dejon jarreau","dejon","jarreau",26,9,0,16.7,1.9,5.6,0.34,0.4,1.4,0.308,1.4,4.1,0.351,0.38,0.6,1.2,0.455,0.9,4,4.9,2.9,0.7,0.2,1,1.6,4.8,0.911111111111111,"sg",15024
"MEM",15,"wenyen gabriel","wenyen","gabriel",26,5,0,16.2,1.6,4.4,0.364,0.2,1.2,0.167,1.4,3.2,0.438,0.386,0,1,0,1.4,3.6,5,0.6,0.4,0.4,1.6,2,3.4,0.88,"pf",15025
"MEM",15,"timmy allen","timmy","allen",24,5,0,25,1.2,4.6,0.261,0,1.4,0,1.2,3.2,0.375,0.261,0.2,0.4,0.5,0.8,2.6,3.4,1,0.8,0,0.4,3.6,2.6,0.76,"sf",15026
"MEM",15,"scotty pippen jr.","scotty","pippen",23,21,16,25.1,4.8,9.7,0.493,1.4,3.4,0.417,3.3,6.2,0.534,0.567,2,2.6,0.745,1,2.1,3.2,4.7,1.7,0.5,2.7,2.9,12.9,0.704761904761905,"pg",15015
"MEM",15,"marcus smart","marcus","smart",29,20,20,30.3,5.1,11.9,0.43,2.1,6.7,0.313,3,5.2,0.583,0.519,2.2,2.8,0.768,0.3,2.4,2.7,4.3,2.1,0.3,3.1,2.7,14.5,0.67,"pg",15016
"MEM",15,"lamar stevens","lamar","stevens",26,19,2,23,4.6,10.3,0.446,0.6,2,0.289,4,8.3,0.484,0.474,1.8,2.3,0.791,1.3,3.8,5.1,1.1,0.9,0.9,0.8,1.6,11.5,0.657894736842105,"pf",15013
"MEM",15,"jaylen nowell","jaylen","nowell",24,9,1,17.3,2.4,6.1,0.4,0.4,2.6,0.174,2,3.6,0.563,0.436,0.3,0.3,1,0.3,1.2,1.6,1.8,0.3,0,0.6,1.4,5.7,0.566666666666667,"sg",15027
"MEM",15,"matthew hurt","matthew","hurt",23,8,0,14.1,1.5,4.3,0.353,0.6,2.5,0.25,0.9,1.8,0.5,0.426,0.4,0.4,1,1.1,0.9,2,0.5,0.4,0.4,0.3,1,4,0.525,"pf",15028
"MEM",15,"jack white","jack","white",26,4,0,16,0.5,4,0.125,0.5,2.5,0.2,0,1.5,0,0.188,0,0,0,1,2,3,0.3,1,0.3,0.5,0.8,1.5,0.525,"sf",15029
"MEM",15,"desmond bane","desmond","bane",25,42,42,34.4,8.6,18.5,0.464,3.3,8.6,0.381,5.3,9.9,0.536,0.552,3.3,3.8,0.87,0.9,3.5,4.4,5.5,1,0.5,2.7,2.9,23.7,0.523809523809524,"sg",15010
"MEM",15,"shaquille harrison","shaquille","harrison",30,3,0,2,0.3,0.7,0.5,0,0,0,0.3,0.7,0.5,0.5,0,0,0,0,0.7,0.7,0,0,0.3,0,0,0.7,0.433333333333333,"sg",15030
"MEM",15,"derrick rose","derrick","rose",35,24,7,16.6,3.2,6.9,0.461,0.6,1.7,0.366,2.5,5.2,0.492,0.506,1,1.1,0.889,0.3,1.6,1.9,3.3,0.3,0.1,1.3,0.9,8,0.354166666666667,"pg",15009
"MEM",15,"luke kennard","luke","kennard",27,39,22,25.6,3.6,8.1,0.448,2.7,6.1,0.45,0.9,2,0.442,0.617,1,1.2,0.889,0.3,2.6,2.9,3.5,0.5,0.1,1.4,1,11,0.305128205128205,"sg",15011
"MEM",15,"jaren jackson jr.","jaren","jackson",24,66,66,32.2,7.8,17.6,0.444,1.8,5.5,0.32,6,12.1,0.501,0.494,5.1,6.3,0.808,1.3,4.2,5.5,2.3,1.2,1.6,2.4,3.6,22.5,0.298484848484849,"c",15004
"MEM",15,"jake laravia","jake","laravia",22,35,6,23,3.4,8.7,0.389,1.5,4.5,0.34,1.9,4.2,0.442,0.477,2.6,3.1,0.826,1.5,2.2,3.7,1.7,0.8,0.3,1.3,2,10.8,0.291428571428572,"pf",15012
"MEM",15,"vince williams jr.","vince","williams",23,52,33,27.6,3.3,7.3,0.446,1.5,4,0.378,1.7,3.3,0.529,0.55,2,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,2.6,10,0.275,"sg",15007
"MEM",15,"xavier tillman sr.","xavier","tillman",25,34,13,20.6,2.6,6.3,0.408,0.4,1.6,0.226,2.2,4.7,0.469,0.437,0.5,1.3,0.419,1.6,3,4.6,1.7,1.2,1,0.9,1.8,6,0.267647058823529,"pf",2014
"MEM",15,"gg jackson ii","gg","jackson",19,48,18,25.7,5,11.7,0.428,2.1,6,0.357,2.9,5.8,0.502,0.519,2.4,3.2,0.752,1.1,3,4.1,1.2,0.6,0.5,1.4,1.3,14.6,0.252083333333333,"pf",15005
"MEM",15,"santi aldama","santi","aldama",23,61,35,26.5,4,9.3,0.435,1.7,5,0.349,2.3,4.3,0.534,0.528,0.9,1.4,0.621,1.2,4.6,5.8,2.3,0.7,0.9,1.1,1.5,10.7,0.221311475409836,"pf",15002
"MEM",15,"jacob gilyard","jacob","gilyard",25,37,14,17.7,1.6,3.9,0.417,1.4,3.2,0.425,0.2,0.6,0.375,0.594,0.1,0.1,1,0.2,0.9,1.2,3.5,0.7,0.1,0.8,0.9,4.7,0.191891891891892,"pg",3015
"MEM",15,"john konchar","john","konchar",27,55,23,21.3,1.6,3.8,0.423,0.7,2.2,0.317,0.9,1.6,0.568,0.514,0.4,0.5,0.84,1.3,3.4,4.7,2,0.9,0.9,0.8,1.4,4.3,0.176363636363636,"sf",15006
"MEM",15,"ziaire williams","ziaire","williams",22,51,15,20.4,2.9,7.4,0.397,1.1,3.7,0.307,1.8,3.7,0.487,0.474,1.2,1.5,0.827,0.7,2.8,3.5,1.5,0.7,0.2,1.3,1.7,8.2,0.156862745098039,"sf",15008
"MIA",16,"dru smith","dru","smith",26,9,0,14.6,1.7,3.7,0.455,0.8,1.9,0.412,0.9,1.8,0.5,0.561,0.2,0.2,1,0.7,0.9,1.6,1.6,1,0.3,0.6,1.3,4.3,0.688888888888889,"sg",16021
"MIA",16,"terry rozier","terry","rozier",29,31,30,31.5,6.1,14.5,0.423,2.1,5.7,0.371,4,8.7,0.458,0.497,2,2.2,0.913,0.6,3.6,4.2,4.6,1,0.3,1.3,1.6,16.4,0.535483870967742,"pg",16015
"MIA",16,"tyler herro","tyler","herro",24,42,40,33.5,7.7,17.5,0.441,3.1,7.9,0.396,4.6,9.6,0.478,0.531,2.3,2.6,0.856,0.5,4.8,5.3,4.5,0.7,0.1,2.2,1.5,20.8,0.454761904761905,"sg",16012
"MIA",16,"jimmy butler","jimmy","butler",34,60,60,34,6.6,13.2,0.499,1,2.4,0.414,5.6,10.8,0.519,0.537,6.6,7.7,0.858,1.8,3.6,5.3,5,1.3,0.3,1.7,1.1,20.8,0.388333333333333,"pf",16008
"MIA",16,"patty mills","patty","mills",35,13,5,16.4,2.1,6.2,0.338,0.8,4.1,0.208,1.2,2.1,0.593,0.406,0.8,0.8,1,0.3,0.8,1.2,1.5,0.8,0,0.6,1.2,5.8,0.353846153846154,"pg",16001
"MIA",16,"bam adebayo","bam","adebayo",26,71,71,34,7.5,14.3,0.521,0.2,0.6,0.357,7.3,13.7,0.528,0.529,4.1,5.5,0.755,2.2,8.1,10.4,3.9,1.1,0.9,2.3,2.2,19.3,0.353521126760563,"c",16004
"MIA",16,"josh richardson","josh","richardson",30,43,6,25.7,3.6,8.1,0.444,1.5,4.4,0.347,2,3.7,0.561,0.539,1.2,1.3,0.944,0.4,2.4,2.8,2.4,0.6,0.3,0.8,1.8,9.9,0.246511627906977,"sg",16011
"MIA",16,"kevin love","kevin","love",35,55,5,16.8,2.9,6.5,0.44,1.5,4.4,0.344,1.3,2.1,0.643,0.557,1.5,2,0.787,1.1,5.1,6.1,2.1,0.3,0.2,0.9,1.8,8.8,0.227272727272727,"pf",16009
"MIA",16,"nikola jović","nikola","jović",20,46,38,19.5,2.8,6.1,0.452,1.4,3.5,0.399,1.3,2.6,0.525,0.568,0.7,1,0.702,0.5,3.6,4.2,2,0.5,0.3,0.9,1.8,7.7,0.221739130434783,"pf",16002
"MIA",16,"thomas bryant","thomas","bryant",26,38,4,11.6,2.3,3.9,0.577,0.1,0.6,0.182,2.2,3.3,0.646,0.591,1.1,1.2,0.872,1.1,2.7,3.7,0.6,0.3,0.4,0.6,1.2,5.7,0.221052631578947,"c",16013
"MIA",16,"duncan robinson","duncan","robinson",29,68,36,28,4.5,9.9,0.45,2.8,7,0.395,1.7,3,0.579,0.589,1.2,1.3,0.889,0.2,2.3,2.5,2.8,0.7,0.2,1.4,2.4,12.9,0.179411764705882,"sf",16005
"MIA",16,"caleb martin","caleb","martin",28,64,23,27.4,3.8,8.7,0.431,1.3,3.6,0.349,2.5,5.1,0.489,0.504,1.2,1.5,0.778,1.2,3.2,4.4,2.2,0.7,0.5,1.2,2,10,0.178125,"sf",16007
"MIA",16,"jaime jaquez jr.","jaime","jaquez",22,75,20,28.2,4.5,9.3,0.489,0.9,2.7,0.322,3.7,6.6,0.558,0.536,1.9,2.3,0.811,1.1,2.7,3.8,2.6,1,0.3,1.5,2.2,11.9,0.172,"sf",16003
"MIA",16,"jamal cain","jamal","cain",24,26,1,10,1.3,3,0.43,0.4,1.2,0.355,0.9,1.8,0.479,0.5,0.7,0.9,0.783,0.6,0.8,1.4,0.4,0.4,0.2,0.3,0.8,3.7,0.15,"pf",16016
"MIA",16,"r.j. hampton","r.j.","hampton",22,8,2,9.5,0.5,1.8,0.286,0.1,1,0.125,0.4,0.8,0.5,0.321,0.1,0.3,0.5,0.3,0.5,0.8,1,0,0,0.4,1,1.3,0.15,"sg",16022
"MIA",16,"orlando robinson","orlando","robinson",23,36,7,8.4,1,2,0.5,0.2,0.4,0.533,0.8,1.6,0.491,0.556,0.5,0.7,0.76,0.8,1.6,2.3,0.9,0.2,0.2,0.5,1,2.8,0.130555555555556,"c",16010
"MIA",16,"haywood highsmith","haywood","highsmith",27,66,26,20.7,2.3,5,0.465,1.2,2.9,0.396,1.2,2.1,0.562,0.581,0.3,0.5,0.639,1,2.2,3.2,1.1,0.8,0.5,0.5,1.8,6.1,0.125757575757576,"pf",16006
"MIA",16,"cole swider","cole","swider",24,18,0,4.8,0.8,2.1,0.395,0.6,1.7,0.333,0.3,0.4,0.625,0.526,0.1,0.1,1,0.1,0.3,0.4,0.3,0.1,0.1,0.4,0.2,2.3,0.0833333333333333,"sf",16017
"MIA",16,"alondes williams","alondes","williams",24,7,0,2.3,0.3,1.1,0.25,0,0.6,0,0.3,0.6,0.5,0.25,0.1,0.1,1,0,0.1,0.1,0,0,0.1,0.3,0.3,0.7,-0.0285714285714286,"sg",16018
"MIL",17,"marques bolden","marques","bolden",25,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5,0,0.5,"c",4018
"MIL",17,"giannis antetokounmpo","giannis","antetokounmpo",29,73,73,35.2,11.5,18.8,0.611,0.5,1.7,0.274,11,17.1,0.645,0.624,7,10.7,0.657,2.7,8.8,11.5,6.5,1.2,1.1,3.4,2.9,30.4,0.497260273972603,"pf",17002
"MIL",17,"damian lillard","damian","lillard",33,73,73,35.3,7.4,17.5,0.424,3,8.5,0.354,4.4,9,0.49,0.51,6.5,7,0.92,0.5,3.9,4.4,7,1,0.2,2.6,1.8,24.3,0.324657534246575,"pg",17009
"MIL",17,"khris middleton","khris","middleton",32,55,55,27,5.8,11.7,0.493,1.7,4.5,0.381,4.1,7.2,0.563,0.566,1.8,2.2,0.833,0.7,3.9,4.7,5.3,0.9,0.3,2.3,2.6,15.1,0.321818181818182,"sf",17008
"MIL",17,"lindell wigginton","lindell","wigginton",25,3,0,2.7,0.7,1.7,0.4,0,0.7,0,0.7,1,0.667,0.4,0.7,0.7,1,0,0,0,0,0,0,0.3,0.3,2,0.233333333333333,"pg",17021
"MIL",17,"bobby portis","bobby","portis",28,82,4,24.5,5.7,11.2,0.508,1.2,3,0.407,4.5,8.2,0.545,0.562,1.2,1.5,0.79,1.7,5.7,7.4,1.3,0.8,0.4,1.1,2.3,13.8,0.204878048780488,"pf",17004
"MIL",17,"brook lopez","brook","lopez",35,79,79,30.5,4.6,9.6,0.485,1.9,5.1,0.366,2.8,4.4,0.621,0.583,1.4,1.7,0.821,1.5,3.7,5.2,1.6,0.5,2.4,1,2.4,12.5,0.20126582278481,"c",17005
"MIL",17,"jae crowder","jae","crowder",33,50,25,23.1,2.3,5.4,0.422,1.2,3.3,0.349,1.1,2.1,0.538,0.53,0.5,0.7,0.722,0.6,2.6,3.2,1.3,0.8,0.2,0.5,1.5,6.2,0.158,"pf",17013
"MIL",17,"malik beasley","malik","beasley",27,79,77,29.6,4.1,9.1,0.443,2.8,6.9,0.413,1.2,2.3,0.533,0.598,0.3,0.4,0.714,0.5,3.2,3.7,1.4,0.7,0.1,0.7,2,11.3,0.144303797468354,"sg",17006
"MIL",17,"pat connaughton","pat","connaughton",31,76,3,22.1,2,4.6,0.435,1.1,3.1,0.345,0.9,1.4,0.633,0.553,0.6,0.8,0.759,0.7,2.5,3.1,2.1,0.5,0.3,0.6,1.3,5.6,0.107894736842105,"sf",17007
"MIL",17,"marjon beauchamp","marjon","beauchamp",23,48,1,12.7,1.7,3.5,0.488,0.6,1.6,0.4,1.1,1.9,0.56,0.578,0.4,0.6,0.679,0.5,1.6,2.1,0.6,0.3,0.1,0.6,1.1,4.4,0.102083333333333,"sf",17014
"MIL",17,"tyty washington jr.","tyty","washington",22,11,0,5.1,0.5,1.8,0.3,0.2,0.5,0.333,0.4,1.3,0.286,0.35,0,0,0,0.1,0.4,0.5,0.5,0.3,0,0.2,0.1,1.3,0.1,"pg",17015
"MIL",17,"chris livingston","chris","livingston",20,21,0,4.3,0.5,1,0.5,0,0.2,0.2,0.5,0.8,0.588,0.523,0.1,0.2,0.75,0.1,0.9,1,0.2,0.1,0,0.2,0.7,1.2,0.080952380952381,"sf",17017
"MIL",17,"a.j. green","a.j.","green",24,56,0,11,1.5,3.5,0.423,1.2,3,0.408,0.3,0.5,0.519,0.599,0.3,0.3,0.895,0.2,1,1.1,0.5,0.2,0.1,0.2,0.9,4.5,0.075,"sg",17011
"MIL",17,"andre jackson jr.","andre","jackson",22,57,8,10,0.9,1.8,0.5,0.3,0.8,0.37,0.6,0.9,0.611,0.585,0.1,0.2,0.727,0.8,1.2,2,0.9,0.3,0.1,0.5,1.6,2.2,0.0701754385964912,"sg",17010
"MIL",17,"robin lopez","robin","lopez",35,16,2,4.1,0.4,1.2,0.368,0.1,0.5,0.25,0.3,0.7,0.455,0.421,0.1,0.1,1,0.2,0.1,0.3,0.3,0.1,0.2,0.1,0.4,1.1,0.06875,"c",17022
"MIL",17,"thanasis antetokounmpo","thanasis","antetokounmpo",31,34,0,4.6,0.5,0.9,0.533,0,0,0,0.5,0.9,0.552,0.533,0,0.1,0,0.2,0.2,0.4,0.5,0.2,0.1,0.4,0.7,0.9,0.0352941176470588,"pf",17001
"MIN",18,"t.j. warren","t.j.","warren",30,11,0,11.4,1.6,3.7,0.439,0.2,1.2,0.154,1.5,2.5,0.571,0.463,0.3,0.4,0.75,0.5,1.5,2,0.8,0.4,0.1,0.4,1,3.7,0.4,"sf",18017
"MIN",18,"karl-anthony towns","karl-anthony","towns",28,62,62,32.7,7.7,15.3,0.504,2.2,5.3,0.416,5.5,10.1,0.55,0.575,4.1,4.7,0.873,1.5,6.8,8.3,3,0.7,0.7,2.9,3.3,21.8,0.37741935483871,"pf",18009
"MIN",18,"rudy gobert","rudy","gobert",31,76,76,34.1,5.3,8.1,0.661,0,0,0,5.3,8,0.664,0.661,3.3,5.1,0.638,3.8,9.2,12.9,1.3,0.7,2.1,1.6,3.1,14,0.326315789473684,"c",18003
"MIN",18,"anthony edwards","anthony","edwards",22,79,78,35.1,9.1,19.7,0.461,2.4,6.7,0.357,6.7,13,0.515,0.522,5.4,6.4,0.836,0.7,4.8,5.4,5.1,1.3,0.5,3.1,1.8,25.9,0.29746835443038,"sg",18004
"MIN",18,"monte morris","monte","morris",28,27,0,15.1,1.9,4.4,0.417,0.9,2.2,0.424,0.9,2.3,0.41,0.521,0.4,0.6,0.706,0.2,1.5,1.7,2.3,0.7,0.3,0.2,0.5,5.1,0.266666666666667,"pg",18012
"MIN",18,"mike conley","mike","conley",36,76,76,28.9,3.9,8.5,0.457,2.4,5.3,0.442,1.5,3.1,0.481,0.595,1.3,1.5,0.911,0.5,2.4,2.9,5.9,1.2,0.2,1.3,1.7,11.4,0.203947368421053,"pg",18011
"MIN",18,"leonard miller","leonard","miller",20,17,0,3.1,0.8,1.2,0.65,0.1,0.3,0.4,0.6,0.9,0.733,0.7,0.1,0.1,0.5,0.3,0.9,1.2,0.5,0.1,0.1,0.1,0.3,1.7,0.182352941176471,"sf",18002
"MIN",18,"naz reid","naz","reid",24,81,14,24.2,5,10.5,0.477,2.1,5,0.414,2.9,5.5,0.535,0.576,1.3,1.8,0.736,0.9,4.3,5.2,1.3,0.8,0.9,1.4,2.1,13.5,0.176543209876543,"c",18007
"MIN",18,"jaden mcdaniels","jaden","mcdaniels",23,72,71,29.2,4.3,8.7,0.489,1.2,3.5,0.337,3.1,5.2,0.592,0.557,0.8,1.1,0.722,0.8,2.3,3.1,1.4,0.9,0.6,1.2,3,10.5,0.147222222222222,"sf",18008
"MIN",18,"luka garza","luka","garza",25,25,0,4.9,1.4,3,0.48,0.4,1.3,0.281,1.1,1.7,0.628,0.54,0.7,1,0.72,0.8,0.5,1.2,0.2,0.2,0,0.2,1,4,0.14,"c",18013
"MIN",18,"kyle anderson","kyle","anderson",30,79,10,22.6,2.5,5.5,0.46,0.1,0.6,0.229,2.4,4.9,0.488,0.472,1.2,1.7,0.708,0.8,2.7,3.5,4.2,0.9,0.6,1.2,1.6,6.4,0.137974683544304,"pf",18005
"MIN",18,"troy brown jr.","troy","brown",24,37,3,11.1,1.4,3.2,0.441,0.8,2.3,0.369,0.6,0.9,0.618,0.572,0.5,0.6,0.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,0.132432432432432,"sf",9016
