"Team_Index","Date","HomeAway","Opponent","Winloss","Overtime","Points","OppPoints","OpponentWins","OpponentLosses","Team","TeamColor","Game_ID"
8,2024-03-29,TRUE,"minnesota timberwolves",FALSE,FALSE,98,111,2,2,"DEN","DENHome",808854
8,2024-03-31,TRUE,"cleveland cavaliers",TRUE,FALSE,130,101,1,1,"DEN","DENHome",808856
8,2024-04-02,TRUE,"san antonio spurs",TRUE,FALSE,110,105,1,3,"DEN","DENHome",808858
8,2024-04-04,FALSE,"los angeles clippers",FALSE,FALSE,100,102,2,2,"DEN","DENAway",808860
8,2024-04-06,TRUE,"atlanta hawks",TRUE,FALSE,142,110,0,2,"DEN","DENHome",808862
8,2024-04-09,FALSE,"utah jazz",TRUE,FALSE,111,95,1,3,"DEN","DENAway",808865
8,2024-04-10,TRUE,"minnesota timberwolves",TRUE,FALSE,116,107,2,2,"DEN","DENHome",808866
8,2024-04-12,FALSE,"san antonio spurs",FALSE,FALSE,120,121,1,3,"DEN","DENAway",808868
8,2024-04-14,FALSE,"memphis grizzlies",TRUE,FALSE,126,111,0,4,"DEN","DENAway",808870
9,2023-10-25,FALSE,"miami heat",FALSE,FALSE,102,103,4,0,"DET","DETAway",908698
9,2023-10-27,FALSE,"charlotte hornets",TRUE,FALSE,111,99,0,3,"DET","DETAway",908700
9,2023-10-28,TRUE,"chicago bulls",TRUE,FALSE,118,102,2,2,"DET","DETHome",908701
9,2023-10-30,FALSE,"oklahoma city thunder",FALSE,FALSE,112,124,1,1,"DET","DETAway",908703
9,2023-11-01,TRUE,"portland trail blazers",FALSE,FALSE,101,110,1,1,"DET","DETHome",908705
9,2023-11-02,FALSE,"new orleans pelicans",FALSE,FALSE,116,125,2,0,"DET","DETAway",908706
9,2023-11-05,TRUE,"phoenix suns",FALSE,FALSE,106,120,2,0,"DET","DETHome",908709
9,2023-11-06,TRUE,"golden state warriors",FALSE,FALSE,109,120,2,0,"DET","DETHome",908710
9,2023-11-08,FALSE,"milwaukee bucks",FALSE,FALSE,118,120,4,0,"DET","DETAway",908712
9,2023-11-10,TRUE,"philadelphia 76ers",FALSE,FALSE,106,114,4,0,"DET","DETHome",908714
9,2023-11-12,FALSE,"chicago bulls",FALSE,FALSE,108,119,2,2,"DET","DETAway",908716
9,2023-11-14,TRUE,"atlanta hawks",FALSE,FALSE,120,126,3,0,"DET","DETHome",908718
9,2023-11-17,FALSE,"cleveland cavaliers",FALSE,FALSE,100,108,4,0,"DET","DETAway",908721
9,2023-11-19,FALSE,"toronto raptors",FALSE,FALSE,113,142,1,2,"DET","DETAway",908723
9,2023-11-20,TRUE,"denver nuggets",FALSE,FALSE,103,107,2,0,"DET","DETHome",908724
9,2023-11-24,FALSE,"indiana pacers",FALSE,FALSE,113,136,4,0,"DET","DETAway",908728
9,2023-11-27,TRUE,"washington wizards",FALSE,FALSE,107,126,2,2,"DET","DETHome",908731
9,2023-11-29,TRUE,"los angeles lakers",FALSE,FALSE,107,133,2,0,"DET","DETHome",908733
9,2023-11-30,FALSE,"new york knicks",FALSE,FALSE,112,118,3,0,"DET","DETAway",908734
9,2023-12-02,TRUE,"cleveland cavaliers",FALSE,FALSE,101,110,4,0,"DET","DETHome",908736
9,2023-12-06,TRUE,"memphis grizzlies",FALSE,FALSE,102,116,3,0,"DET","DETHome",908740
9,2023-12-08,FALSE,"orlando magic",FALSE,FALSE,91,123,4,0,"DET","DETAway",908742
9,2023-12-11,TRUE,"indiana pacers",FALSE,FALSE,123,131,4,0,"DET","DETHome",908745
9,2023-12-13,TRUE,"philadelphia 76ers",FALSE,FALSE,111,129,4,0,"DET","DETHome",908747
9,2023-12-15,FALSE,"philadelphia 76ers",FALSE,FALSE,92,124,4,0,"DET","DETAway",908749
9,2023-12-16,FALSE,"milwaukee bucks",FALSE,FALSE,114,146,4,0,"DET","DETAway",908750
9,2023-12-18,FALSE,"atlanta hawks",FALSE,FALSE,124,130,3,0,"DET","DETAway",908752
9,2023-12-21,TRUE,"utah jazz",FALSE,FALSE,111,119,2,0,"DET","DETHome",908755
9,2023-12-23,FALSE,"brooklyn nets",FALSE,FALSE,115,126,3,1,"DET","DETAway",908757
9,2023-12-26,TRUE,"brooklyn nets",FALSE,FALSE,112,118,3,1,"DET","DETHome",908760
9,2023-12-28,FALSE,"boston celtics",FALSE,TRUE,122,128,3,0,"DET","DETAway",908762
9,2023-12-30,TRUE,"toronto raptors",TRUE,FALSE,129,127,1,2,"DET","DETHome",908764
9,2024-01-01,FALSE,"houston rockets",FALSE,FALSE,113,136,2,0,"DET","DETAway",908766
9,2024-01-03,FALSE,"utah jazz",FALSE,TRUE,148,154,2,0,"DET","DETAway",908768
9,2024-01-05,FALSE,"golden state warriors",FALSE,FALSE,109,113,2,0,"DET","DETAway",908770
9,2024-01-07,FALSE,"denver nuggets",FALSE,FALSE,114,131,2,0,"DET","DETAway",908772
9,2024-01-09,TRUE,"sacramento kings",FALSE,FALSE,110,131,1,1,"DET","DETHome",908774
9,2024-01-10,TRUE,"san antonio spurs",FALSE,FALSE,108,130,2,0,"DET","DETHome",908775
9,2024-01-12,TRUE,"houston rockets",FALSE,FALSE,110,112,2,0,"DET","DETHome",908777
9,2024-01-15,FALSE,"washington wizards",TRUE,FALSE,129,117,2,2,"DET","DETAway",908780
9,2024-01-17,TRUE,"minnesota timberwolves",FALSE,FALSE,117,124,2,0,"DET","DETHome",908782
9,2024-01-20,TRUE,"milwaukee bucks",FALSE,FALSE,135,141,4,0,"DET","DETHome",908785
9,2024-01-22,TRUE,"milwaukee bucks",FALSE,FALSE,113,122,4,0,"DET","DETHome",908787
9,2024-01-24,TRUE,"charlotte hornets",TRUE,FALSE,113,106,0,3,"DET","DETHome",908789
9,2024-01-27,TRUE,"washington wizards",FALSE,FALSE,104,118,2,2,"DET","DETHome",908792
9,2024-01-28,TRUE,"oklahoma city thunder",TRUE,FALSE,120,104,1,1,"DET","DETHome",908793
9,2024-01-31,FALSE,"cleveland cavaliers",FALSE,FALSE,121,128,4,0,"DET","DETAway",908796
9,2024-02-02,TRUE,"los angeles clippers",FALSE,FALSE,125,136,2,0,"DET","DETHome",908798
9,2024-02-04,TRUE,"orlando magic",FALSE,FALSE,99,111,4,0,"DET","DETHome",908800
9,2024-02-07,FALSE,"sacramento kings",TRUE,FALSE,133,120,1,1,"DET","DETAway",908803
9,2024-02-08,FALSE,"portland trail blazers",TRUE,TRUE,128,122,1,1,"DET","DETAway",908804
9,2024-02-10,FALSE,"los angeles clippers",FALSE,FALSE,106,112,2,0,"DET","DETAway",908806
9,2024-02-13,FALSE,"los angeles lakers",FALSE,FALSE,111,125,2,0,"DET","DETAway",908809
9,2024-02-14,FALSE,"phoenix suns",FALSE,FALSE,100,116,2,0,"DET","DETAway",908810
9,2024-02-22,FALSE,"indiana pacers",FALSE,FALSE,115,129,4,0,"DET","DETAway",908818
9,2024-02-24,TRUE,"orlando magic",FALSE,FALSE,109,112,4,0,"DET","DETHome",908820
9,2024-02-26,FALSE,"new york knicks",FALSE,FALSE,111,113,3,0,"DET","DETAway",908822
9,2024-02-27,FALSE,"chicago bulls",TRUE,FALSE,105,95,2,2,"DET","DETAway",908823
9,2024-03-01,TRUE,"cleveland cavaliers",FALSE,FALSE,100,110,4,0,"DET","DETHome",908826
9,2024-03-03,FALSE,"orlando magic",FALSE,FALSE,91,113,4,0,"DET","DETAway",908828
9,2024-03-05,FALSE,"miami heat",FALSE,FALSE,110,118,4,0,"DET","DETAway",908830
9,2024-03-07,TRUE,"brooklyn nets",TRUE,FALSE,118,112,3,1,"DET","DETHome",908832
9,2024-03-09,TRUE,"dallas mavericks",FALSE,FALSE,124,142,1,1,"DET","DETHome",908834
9,2024-03-11,TRUE,"charlotte hornets",TRUE,FALSE,114,97,0,3,"DET","DETHome",908836
9,2024-03-13,TRUE,"toronto raptors",TRUE,FALSE,113,104,1,2,"DET","DETHome",908838
9,2024-03-15,TRUE,"miami heat",FALSE,FALSE,95,108,4,0,"DET","DETHome",908840
9,2024-03-17,TRUE,"miami heat",FALSE,FALSE,101,104,4,0,"DET","DETHome",908842
9,2024-03-18,FALSE,"boston celtics",FALSE,FALSE,94,119,3,0,"DET","DETAway",908843
9,2024-03-20,TRUE,"indiana pacers",FALSE,FALSE,103,122,4,0,"DET","DETHome",908845
9,2024-03-22,TRUE,"boston celtics",FALSE,FALSE,102,129,3,0,"DET","DETHome",908847
9,2024-03-24,TRUE,"new orleans pelicans",FALSE,FALSE,101,114,2,0,"DET","DETHome",908849
9,2024-03-25,FALSE,"new york knicks",FALSE,FALSE,99,124,3,0,"DET","DETAway",908850
9,2024-03-27,FALSE,"minnesota timberwolves",FALSE,FALSE,91,106,2,0,"DET","DETAway",908852
9,2024-03-29,FALSE,"washington wizards",TRUE,FALSE,96,87,2,2,"DET","DETAway",908854
9,2024-04-01,TRUE,"memphis grizzlies",FALSE,FALSE,108,110,3,0,"DET","DETHome",908857
9,2024-04-03,FALSE,"atlanta hawks",FALSE,FALSE,113,121,3,0,"DET","DETAway",908859
9,2024-04-05,FALSE,"memphis grizzlies",FALSE,FALSE,90,108,3,0,"DET","DETAway",908861
9,2024-04-06,FALSE,"brooklyn nets",FALSE,FALSE,103,113,3,1,"DET","DETAway",908862
9,2024-04-09,FALSE,"philadelphia 76ers",FALSE,FALSE,102,120,4,0,"DET","DETAway",908865
9,2024-04-11,TRUE,"chicago bulls",FALSE,FALSE,105,127,2,2,"DET","DETHome",908867
9,2024-04-12,FALSE,"dallas mavericks",TRUE,FALSE,107,89,1,1,"DET","DETAway",908868
9,2024-04-14,FALSE,"san antonio spurs",FALSE,FALSE,95,123,2,0,"DET","DETAway",908870
10,2023-10-24,TRUE,"phoenix suns",FALSE,FALSE,104,108,3,1,"GSW","GSWHome",1008697
10,2023-10-27,FALSE,"sacramento kings",TRUE,FALSE,122,114,3,2,"GSW","GSWAway",1008700
10,2023-10-29,FALSE,"houston rockets",TRUE,FALSE,106,95,0,3,"GSW","GSWAway",1008702
10,2023-10-30,FALSE,"new orleans pelicans",TRUE,FALSE,130,102,2,1,"GSW","GSWAway",1008703
10,2023-11-01,TRUE,"sacramento kings",TRUE,FALSE,102,101,3,2,"GSW","GSWHome",1008705
10,2023-11-03,FALSE,"oklahoma city thunder",TRUE,FALSE,141,139,3,1,"GSW","GSWAway",1008707
10,2023-11-05,FALSE,"cleveland cavaliers",FALSE,FALSE,104,115,2,0,"GSW","GSWAway",1008709
10,2023-11-06,FALSE,"detroit pistons",TRUE,FALSE,120,109,0,2,"GSW","GSWAway",1008710
10,2023-11-08,FALSE,"denver nuggets",FALSE,FALSE,105,108,4,0,"GSW","GSWAway",1008712
10,2023-11-11,TRUE,"cleveland cavaliers",FALSE,FALSE,110,118,2,0,"GSW","GSWHome",1008715
10,2023-11-12,TRUE,"minnesota timberwolves",FALSE,FALSE,110,116,3,0,"GSW","GSWHome",1008716
10,2023-11-14,TRUE,"minnesota timberwolves",FALSE,FALSE,101,104,3,0,"GSW","GSWHome",1008718
10,2023-11-16,TRUE,"oklahoma city thunder",FALSE,FALSE,109,128,3,1,"GSW","GSWHome",1008720
10,2023-11-18,TRUE,"oklahoma city thunder",FALSE,TRUE,123,130,3,1,"GSW","GSWHome",1008722
10,2023-11-20,TRUE,"houston rockets",TRUE,FALSE,121,116,0,3,"GSW","GSWHome",1008724
10,2023-11-22,FALSE,"phoenix suns",FALSE,FALSE,115,123,3,1,"GSW","GSWAway",1008726
10,2023-11-24,TRUE,"san antonio spurs",TRUE,FALSE,118,112,1,3,"GSW","GSWHome",1008728
10,2023-11-28,FALSE,"sacramento kings",FALSE,FALSE,123,124,3,2,"GSW","GSWAway",1008732
10,2023-11-30,TRUE,"los angeles clippers",TRUE,FALSE,120,114,3,1,"GSW","GSWHome",1008734
10,2023-12-02,FALSE,"los angeles clippers",FALSE,FALSE,112,113,3,1,"GSW","GSWAway",1008736
10,2023-12-06,TRUE,"portland trail blazers",TRUE,FALSE,110,106,0,4,"GSW","GSWHome",1008740
10,2023-12-08,FALSE,"oklahoma city thunder",FALSE,TRUE,136,138,3,1,"GSW","GSWAway",1008742
10,2023-12-12,FALSE,"phoenix suns",FALSE,FALSE,116,119,3,1,"GSW","GSWAway",1008746
10,2023-12-14,FALSE,"los angeles clippers",FALSE,FALSE,113,121,3,1,"GSW","GSWAway",1008748
10,2023-12-16,TRUE,"brooklyn nets",TRUE,FALSE,124,120,0,2,"GSW","GSWHome",1008750
10,2023-12-17,FALSE,"portland trail blazers",TRUE,FALSE,118,114,0,4,"GSW","GSWAway",1008751
10,2023-12-19,TRUE,"boston celtics",TRUE,TRUE,132,126,1,1,"GSW","GSWHome",1008753
10,2023-12-22,TRUE,"washington wizards",TRUE,FALSE,129,118,0,2,"GSW","GSWHome",1008756
10,2023-12-23,TRUE,"portland trail blazers",TRUE,FALSE,126,106,0,4,"GSW","GSWHome",1008757
10,2023-12-25,FALSE,"denver nuggets",FALSE,FALSE,114,120,4,0,"GSW","GSWAway",1008759
10,2023-12-28,TRUE,"miami heat",FALSE,FALSE,102,114,1,1,"GSW","GSWHome",1008762
10,2023-12-30,TRUE,"dallas mavericks",FALSE,FALSE,122,132,3,1,"GSW","GSWHome",1008764
10,2024-01-02,TRUE,"orlando magic",TRUE,FALSE,121,115,0,2,"GSW","GSWHome",1008767
10,2024-01-04,TRUE,"denver nuggets",FALSE,FALSE,127,130,4,0,"GSW","GSWHome",1008769
10,2024-01-05,TRUE,"detroit pistons",TRUE,FALSE,113,109,0,2,"GSW","GSWHome",1008770
10,2024-01-07,TRUE,"toronto raptors",FALSE,FALSE,118,133,1,1,"GSW","GSWHome",1008772
10,2024-01-10,TRUE,"new orleans pelicans",FALSE,FALSE,105,141,2,1,"GSW","GSWHome",1008775
10,2024-01-12,FALSE,"chicago bulls",TRUE,FALSE,140,131,1,1,"GSW","GSWAway",1008777
10,2024-01-13,FALSE,"milwaukee bucks",FALSE,FALSE,118,129,1,1,"GSW","GSWAway",1008778
10,2024-01-15,FALSE,"memphis grizzlies",FALSE,FALSE,107,116,1,2,"GSW","GSWAway",1008780
10,2024-01-24,TRUE,"atlanta hawks",TRUE,FALSE,134,112,1,1,"GSW","GSWHome",1008789
10,2024-01-25,TRUE,"sacramento kings",FALSE,FALSE,133,134,3,2,"GSW","GSWHome",1008790
10,2024-01-27,TRUE,"los angeles lakers",FALSE,FALSE,144,145,1,3,"GSW","GSWHome",1008792
10,2024-01-30,TRUE,"philadelphia 76ers",TRUE,FALSE,119,107,0,2,"GSW","GSWHome",1008795
10,2024-02-02,FALSE,"memphis grizzlies",TRUE,FALSE,121,101,1,2,"GSW","GSWAway",1008798
10,2024-02-03,FALSE,"atlanta hawks",FALSE,TRUE,134,141,1,1,"GSW","GSWAway",1008799
10,2024-02-05,FALSE,"brooklyn nets",TRUE,FALSE,109,98,0,2,"GSW","GSWAway",1008801
10,2024-02-07,FALSE,"philadelphia 76ers",TRUE,FALSE,127,104,0,2,"GSW","GSWAway",1008803
10,2024-02-08,FALSE,"indiana pacers",TRUE,FALSE,131,109,1,1,"GSW","GSWAway",1008804
10,2024-02-10,TRUE,"phoenix suns",TRUE,FALSE,113,112,3,1,"GSW","GSWHome",1008806
10,2024-02-12,FALSE,"utah jazz",TRUE,FALSE,129,107,0,4,"GSW","GSWAway",1008808
10,2024-02-14,TRUE,"los angeles clippers",FALSE,FALSE,125,130,3,1,"GSW","GSWHome",1008810
10,2024-02-15,FALSE,"utah jazz",TRUE,FALSE,140,137,0,4,"GSW","GSWAway",1008811
10,2024-02-22,TRUE,"los angeles lakers",TRUE,FALSE,128,110,1,3,"GSW","GSWHome",1008818
10,2024-02-23,TRUE,"charlotte hornets",TRUE,FALSE,97,84,0,2,"GSW","GSWHome",1008819
10,2024-02-25,TRUE,"denver nuggets",FALSE,FALSE,103,119,4,0,"GSW","GSWHome",1008821
10,2024-02-27,FALSE,"washington wizards",TRUE,FALSE,123,112,0,2,"GSW","GSWAway",1008823
10,2024-02-29,FALSE,"new york knicks",TRUE,FALSE,110,99,1,1,"GSW","GSWAway",1008825
10,2024-03-01,FALSE,"toronto raptors",TRUE,FALSE,120,105,1,1,"GSW","GSWAway",1008826
10,2024-03-03,FALSE,"boston celtics",FALSE,FALSE,88,140,1,1,"GSW","GSWAway",1008828
10,2024-03-06,TRUE,"milwaukee bucks",TRUE,FALSE,125,90,1,1,"GSW","GSWHome",1008831
10,2024-03-07,TRUE,"chicago bulls",FALSE,FALSE,122,125,1,1,"GSW","GSWHome",1008832
10,2024-03-09,TRUE,"san antonio spurs",FALSE,FALSE,113,126,1,3,"GSW","GSWHome",1008834
10,2024-03-11,FALSE,"san antonio spurs",TRUE,FALSE,112,102,1,3,"GSW","GSWAway",1008836
10,2024-03-13,FALSE,"dallas mavericks",FALSE,FALSE,99,109,3,1,"GSW","GSWAway",1008838
10,2024-03-16,FALSE,"los angeles lakers",TRUE,FALSE,128,121,1,3,"GSW","GSWAway",1008841
10,2024-03-18,TRUE,"new york knicks",FALSE,FALSE,112,119,1,1,"GSW","GSWHome",1008843
10,2024-03-20,TRUE,"memphis grizzlies",TRUE,FALSE,137,116,1,2,"GSW","GSWHome",1008845
10,2024-03-22,TRUE,"indiana pacers",FALSE,FALSE,111,123,1,1,"GSW","GSWHome",1008847
10,2024-03-24,FALSE,"minnesota timberwolves",FALSE,FALSE,110,114,3,0,"GSW","GSWAway",1008849
10,2024-03-26,FALSE,"miami heat",TRUE,FALSE,113,92,1,1,"GSW","GSWAway",1008851
10,2024-03-27,FALSE,"orlando magic",TRUE,FALSE,101,93,0,2,"GSW","GSWAway",1008852
10,2024-03-29,FALSE,"charlotte hornets",TRUE,FALSE,115,97,0,2,"GSW","GSWAway",1008854
10,2024-03-31,FALSE,"san antonio spurs",TRUE,FALSE,117,113,1,3,"GSW","GSWAway",1008856
10,2024-04-02,TRUE,"dallas mavericks",TRUE,FALSE,104,100,3,1,"GSW","GSWHome",1008858
10,2024-04-04,FALSE,"houston rockets",TRUE,FALSE,133,110,0,3,"GSW","GSWAway",1008860
10,2024-04-05,FALSE,"dallas mavericks",FALSE,FALSE,106,108,3,1,"GSW","GSWAway",1008861
10,2024-04-07,TRUE,"utah jazz",TRUE,FALSE,118,110,0,4,"GSW","GSWHome",1008863
10,2024-04-09,FALSE,"los angeles lakers",TRUE,FALSE,134,120,1,3,"GSW","GSWAway",1008865
10,2024-04-11,FALSE,"portland trail blazers",TRUE,FALSE,100,92,0,4,"GSW","GSWAway",1008867
10,2024-04-12,TRUE,"new orleans pelicans",FALSE,FALSE,109,114,2,1,"GSW","GSWHome",1008868
10,2024-04-14,TRUE,"utah jazz",TRUE,FALSE,123,116,0,4,"GSW","GSWHome",1008870
10,2024-04-16,FALSE,"sacramento kings",FALSE,FALSE,94,118,3,2,"GSW","GSWAway",1008872
11,2023-10-25,FALSE,"orlando magic",FALSE,FALSE,86,116,1,1,"HOU","HOUAway",1108698
11,2023-10-27,FALSE,"san antonio spurs",FALSE,TRUE,122,126,1,3,"HOU","HOUAway",1108700
11,2023-10-29,TRUE,"golden state warriors",FALSE,FALSE,95,106,3,0,"HOU","HOUHome",1108702
11,2023-11-01,TRUE,"charlotte hornets",TRUE,FALSE,128,119,0,2,"HOU","HOUHome",1108705
11,2023-11-04,TRUE,"sacramento kings",TRUE,FALSE,107,89,0,3,"HOU","HOUHome",1108708
11,2023-11-06,TRUE,"sacramento kings",TRUE,FALSE,122,97,0,3,"HOU","HOUHome",1108710
11,2023-11-08,TRUE,"los angeles lakers",TRUE,FALSE,128,94,2,2,"HOU","HOUHome",1108712
11,2023-11-10,TRUE,"new orleans pelicans",TRUE,FALSE,104,101,2,2,"HOU","HOUHome",1108714
11,2023-11-12,TRUE,"denver nuggets",TRUE,FALSE,107,104,1,3,"HOU","HOUHome",1108716
11,2023-11-17,FALSE,"los angeles clippers",FALSE,FALSE,100,106,2,1,"HOU","HOUAway",1108721
11,2023-11-19,FALSE,"los angeles lakers",FALSE,FALSE,104,105,2,2,"HOU","HOUAway",1108723
11,2023-11-20,FALSE,"golden state warriors",FALSE,FALSE,116,121,3,0,"HOU","HOUAway",1108724
11,2023-11-22,TRUE,"memphis grizzlies",TRUE,FALSE,111,91,1,3,"HOU","HOUHome",1108726
11,2023-11-24,TRUE,"denver nuggets",TRUE,FALSE,105,86,1,3,"HOU","HOUHome",1108728
11,2023-11-28,FALSE,"dallas mavericks",FALSE,FALSE,115,121,3,1,"HOU","HOUAway",1108732
11,2023-11-29,FALSE,"denver nuggets",FALSE,FALSE,124,134,1,3,"HOU","HOUAway",1108733
11,2023-12-02,FALSE,"los angeles lakers",FALSE,FALSE,97,107,2,2,"HOU","HOUAway",1108736
11,2023-12-06,TRUE,"oklahoma city thunder",TRUE,FALSE,110,101,2,2,"HOU","HOUHome",1108740
11,2023-12-08,FALSE,"denver nuggets",TRUE,FALSE,114,106,1,3,"HOU","HOUAway",1108742
11,2023-12-11,TRUE,"san antonio spurs",TRUE,FALSE,93,82,1,3,"HOU","HOUHome",1108745
11,2023-12-13,TRUE,"memphis grizzlies",TRUE,FALSE,117,104,1,3,"HOU","HOUHome",1108747
11,2023-12-15,FALSE,"memphis grizzlies",TRUE,FALSE,103,96,1,3,"HOU","HOUAway",1108749
11,2023-12-17,FALSE,"milwaukee bucks",FALSE,FALSE,119,128,1,1,"HOU","HOUAway",1108751
11,2023-12-18,FALSE,"cleveland cavaliers",FALSE,TRUE,130,135,1,1,"HOU","HOUAway",1108752
11,2023-12-20,TRUE,"atlanta hawks",FALSE,FALSE,127,134,2,0,"HOU","HOUHome",1108754
11,2023-12-22,TRUE,"dallas mavericks",TRUE,FALSE,122,96,3,1,"HOU","HOUHome",1108756
11,2023-12-23,FALSE,"new orleans pelicans",TRUE,FALSE,106,104,2,2,"HOU","HOUAway",1108757
11,2023-12-26,TRUE,"indiana pacers",FALSE,FALSE,117,123,2,0,"HOU","HOUHome",1108760
11,2023-12-27,TRUE,"phoenix suns",FALSE,FALSE,113,129,2,2,"HOU","HOUHome",1108761
11,2023-12-29,TRUE,"philadelphia 76ers",FALSE,FALSE,127,131,2,0,"HOU","HOUHome",1108763
11,2024-01-01,TRUE,"detroit pistons",TRUE,FALSE,136,113,0,2,"HOU","HOUHome",1108766
11,2024-01-03,TRUE,"brooklyn nets",TRUE,FALSE,112,101,1,1,"HOU","HOUHome",1108768
11,2024-01-05,TRUE,"minnesota timberwolves",FALSE,FALSE,95,122,3,0,"HOU","HOUHome",1108770
11,2024-01-06,TRUE,"milwaukee bucks",TRUE,FALSE,112,108,1,1,"HOU","HOUHome",1108771
11,2024-01-08,FALSE,"miami heat",FALSE,FALSE,113,120,2,0,"HOU","HOUAway",1108773
11,2024-01-10,FALSE,"chicago bulls",FALSE,TRUE,119,124,1,1,"HOU","HOUAway",1108775
11,2024-01-12,FALSE,"detroit pistons",TRUE,FALSE,112,110,0,2,"HOU","HOUAway",1108777
11,2024-01-13,FALSE,"boston celtics",FALSE,FALSE,113,145,2,0,"HOU","HOUAway",1108778
11,2024-01-15,FALSE,"philadelphia 76ers",FALSE,FALSE,115,124,2,0,"HOU","HOUAway",1108780
11,2024-01-17,FALSE,"new york knicks",FALSE,FALSE,94,109,1,1,"HOU","HOUAway",1108782
11,2024-01-20,TRUE,"utah jazz",TRUE,TRUE,127,126,1,3,"HOU","HOUHome",1108785
11,2024-01-21,TRUE,"boston celtics",FALSE,FALSE,107,116,2,0,"HOU","HOUHome",1108786
11,2024-01-24,TRUE,"portland trail blazers",FALSE,TRUE,131,137,1,3,"HOU","HOUHome",1108789
11,2024-01-26,FALSE,"charlotte hornets",TRUE,FALSE,138,104,0,2,"HOU","HOUAway",1108791
11,2024-01-27,FALSE,"brooklyn nets",FALSE,FALSE,104,106,1,1,"HOU","HOUAway",1108792
11,2024-01-29,TRUE,"los angeles lakers",TRUE,FALSE,135,119,2,2,"HOU","HOUHome",1108794
11,2024-01-31,TRUE,"new orleans pelicans",FALSE,FALSE,99,110,2,2,"HOU","HOUHome",1108796
11,2024-02-02,TRUE,"toronto raptors",TRUE,FALSE,135,106,1,1,"HOU","HOUHome",1108798
11,2024-02-04,FALSE,"minnesota timberwolves",FALSE,FALSE,90,111,3,0,"HOU","HOUAway",1108800
11,2024-02-06,FALSE,"indiana pacers",FALSE,FALSE,129,132,2,0,"HOU","HOUAway",1108802
11,2024-02-09,FALSE,"toronto raptors",FALSE,FALSE,104,107,1,1,"HOU","HOUAway",1108805
11,2024-02-10,FALSE,"atlanta hawks",FALSE,FALSE,113,122,2,0,"HOU","HOUAway",1108806
11,2024-02-12,TRUE,"new york knicks",TRUE,FALSE,105,103,1,1,"HOU","HOUHome",1108808
11,2024-02-14,FALSE,"memphis grizzlies",FALSE,FALSE,113,121,1,3,"HOU","HOUAway",1108810
11,2024-02-22,FALSE,"new orleans pelicans",FALSE,FALSE,105,127,2,2,"HOU","HOUAway",1108818
11,2024-02-23,TRUE,"phoenix suns",TRUE,FALSE,114,110,2,2,"HOU","HOUHome",1108819
11,2024-02-25,TRUE,"oklahoma city thunder",FALSE,FALSE,110,123,2,2,"HOU","HOUHome",1108821
11,2024-02-27,FALSE,"oklahoma city thunder",FALSE,FALSE,95,112,2,2,"HOU","HOUAway",1108823
11,2024-02-29,FALSE,"phoenix suns",FALSE,FALSE,105,110,2,2,"HOU","HOUAway",1108825
11,2024-03-02,FALSE,"phoenix suns",TRUE,FALSE,118,109,2,2,"HOU","HOUAway",1108827
11,2024-03-05,TRUE,"san antonio spurs",TRUE,FALSE,114,101,1,3,"HOU","HOUHome",1108830
11,2024-03-06,TRUE,"los angeles clippers",FALSE,FALSE,116,122,2,1,"HOU","HOUHome",1108831
11,2024-03-08,FALSE,"portland trail blazers",TRUE,FALSE,123,107,1,3,"HOU","HOUAway",1108833
11,2024-03-10,FALSE,"sacramento kings",TRUE,FALSE,112,104,0,3,"HOU","HOUAway",1108835
11,2024-03-12,FALSE,"san antonio spurs",TRUE,FALSE,103,101,1,3,"HOU","HOUAway",1108837
11,2024-03-14,TRUE,"washington wizards",TRUE,FALSE,135,119,0,2,"HOU","HOUHome",1108839
11,2024-03-16,TRUE,"cleveland cavaliers",TRUE,FALSE,117,103,1,1,"HOU","HOUHome",1108841
11,2024-03-19,FALSE,"washington wizards",TRUE,FALSE,137,114,0,2,"HOU","HOUAway",1108844
11,2024-03-21,TRUE,"chicago bulls",TRUE,FALSE,127,117,1,1,"HOU","HOUHome",1108846
11,2024-03-23,TRUE,"utah jazz",TRUE,FALSE,147,119,1,3,"HOU","HOUHome",1108848
11,2024-03-25,TRUE,"portland trail blazers",TRUE,FALSE,110,92,1,3,"HOU","HOUHome",1108850
11,2024-03-27,FALSE,"oklahoma city thunder",TRUE,TRUE,132,126,2,2,"HOU","HOUAway",1108852
11,2024-03-29,FALSE,"utah jazz",TRUE,FALSE,101,100,1,3,"HOU","HOUAway",1108854
11,2024-03-31,TRUE,"dallas mavericks",FALSE,FALSE,107,125,3,1,"HOU","HOUHome",1108856
11,2024-04-02,FALSE,"minnesota timberwolves",FALSE,FALSE,106,113,3,0,"HOU","HOUAway",1108858
11,2024-04-04,TRUE,"golden state warriors",FALSE,FALSE,110,133,3,0,"HOU","HOUHome",1108860
11,2024-04-05,TRUE,"miami heat",FALSE,FALSE,104,119,2,0,"HOU","HOUHome",1108861
11,2024-04-07,FALSE,"dallas mavericks",FALSE,TRUE,136,147,3,1,"HOU","HOUAway",1108863
11,2024-04-09,TRUE,"orlando magic",TRUE,FALSE,118,106,1,1,"HOU","HOUHome",1108865
11,2024-04-11,FALSE,"utah jazz",FALSE,FALSE,121,124,1,3,"HOU","HOUAway",1108867
